utt_id,file_id,wav,start,end,speaker,lang,condition,text,speaker_raw,speaker_id,has_discourse_marker,discourse_marker_type,n_discourse_markers,has_repetition,n_repetitions,has_discourse_marker_near_switch,switch_direction,first_switch_direction,n_switches,switch_type,switch_direction_class,interaction_id_raw,speaker_raw_ann,dialog_act,turn_length_words,interaction_id,audience_l2_ratio,audience_proficiency_proxy,gender,age,age_bucket,nationality,dialogue_act
train_266_13,train_266_13,data/masac_wav16k_clips/train 3/train_1/audios/train_266_13.wav,0.0,-1.0,MONISHA,CS,code_switched,"Aray yo, phookatchando! Muft ka agar kha pi liya ho to chalo abhi antaakshari khelo! Chalo, chalo!",MONISHA,MONISHA,True,connectors,1,True,1,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_266,MONISHA,-1,17,train_266,0.6923076923076923,high_l2,female,,unknown,unknown,-1
train_408_2,train_408_2,data/masac_wav16k_clips/train 3/train_1/audios/train_408_2.wav,0.0,-1.0,MONISHA,HI,monolingual_HI,"Mera muh kya bada hai, Sahil?",MONISHA,MONISHA,True,fillers,4,False,0,False,,,0,,,train_408,MONISHA,-1,6,train_408,0.75,high_l2,female,,unknown,unknown,-1
train_203_4,train_203_4,data/masac_wav16k_clips/train 3/train_1/audios/train_203_4.wav,0.0,-1.0,MAYA,CS,code_switched,Doctor Siddharth Annirudh Prasad.,MAYA,MAYA,False,,0,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_203,MAYA,-1,4,train_203,1.0,high_l2,female,,unknown,unknown,i
train_246_4,train_246_4,data/masac_wav16k_clips/train 3/train_1/audios/train_246_4.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Naturally, kavita sun kar kisi ne kaha hoga audience mein se, hahaha.",INDRAVARDHAN,INDRAVARDHAN,True,fillers,2,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,6,alternational,L2→L1,train_246,INDRAVARDHAN,I,12,train_246,0.8,high_l2,male,,unknown,unknown,-1
train_362_0,train_362_0,data/masac_wav16k_clips/train 3/train_1/audios/train_362_0.wav,0.0,-1.0,SIDDHARTH,CS,code_switched,I warn you! Mere hypnotism ke saath koi majaak kare mujhe bilakul pasand nahi hai.,SIDDHARTH,SIDDHARTH,True,fillers,2,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_362,SIDDHARTH,I,15,train_362,1.0,high_l2,male,,unknown,unknown,-1
train_139_2,train_139_2,data/masac_wav16k_clips/train 3/train_1/audios/train_139_2.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,Ye gaana aap ke liye tha.,INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,,,0,,,train_139,INDRAVARDHAN,-1,6,train_139,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_344_3,train_344_3,data/masac_wav16k_clips/train 3/train_1/audios/train_344_3.wav,0.0,-1.0,ROSESH,EN,monolingual_EN,Very funny.,ROSESH,ROSESH,True,fillers,1,False,0,False,,,0,,,train_344,ROSESH,-1,2,train_344,1.0,high_l2,male,,unknown,unknown,-1
train_327_0,train_327_0,data/masac_wav16k_clips/train 3/train_1/audios/train_327_0.wav,0.0,-1.0,MONISHA,CS,code_switched,Lekin 'Penda' bhi to word hai na Sahil! Gujarathi mein pedhe ko Penda kehate hai... Hai na!?,MONISHA,MONISHA,True,fillers,4,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",HI→EN,7,alternational,L1→L2,train_327,MONISHA,I,17,train_327,0.6666666666666666,high_l2,female,,unknown,unknown,-1
train_280_2,train_280_2,data/masac_wav16k_clips/train 3/train_1/audios/train_280_2.wav,0.0,-1.0,SAHIL,EN,monolingual_EN,Correct!,SAHIL,SAHIL,False,,0,False,0,False,,,0,,,train_280,SAHIL,-1,1,train_280,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_39_2,train_39_2,data/masac_wav16k_clips/train 3/train_1/audios/train_39_2.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Aur nahi to kya! Indravardhan ye mat khaao! Indravardhan doodh pee lo! Indravardhan vo mat khaao! Kabhi kabhi to tumhe 'Yes Maya' nahi, 'Yes momma', kahane ka dil karta hai!",INDRAVARDHAN,INDRAVARDHAN,True,fillers,4,True,2,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,12,alternational,L1→L2,train_39,INDRAVARDHAN,I,30,train_39,1.0,high_l2,male,,unknown,unknown,-1
train_102_4,train_102_4,data/masac_wav16k_clips/train 3/train_1/audios/train_102_4.wav,0.0,-1.0,SAHIL,CS,code_switched,Lekin mom aisa baniyan bahar lekar jaaengi to achchha nahi dikhega na?,SAHIL,SAHIL,True,fillers,4,False,0,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_102,SAHIL,-1,12,train_102,0.7142857142857143,high_l2,male,,unknown,unknown,-1
train_147_4,train_147_4,data/masac_wav16k_clips/train 3/train_1/audios/train_147_4.wav,0.0,-1.0,MAYA,CS,code_switched,"Agar tum chaahati ho ki hum log decide kare to, thike hum log tumhaare situation par gaur kar sakte hai.",MAYA,MAYA,True,fillers,5,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,8,alternational,L1→L2,train_147,MAYA,I,20,train_147,0.8571428571428571,high_l2,female,,unknown,unknown,i
train_147_5,train_147_5,data/masac_wav16k_clips/train 3/train_1/audios/train_147_5.wav,0.0,-1.0,PRABHAVATI,HI,monolingual_HI,Haan!,PRABHAVATI,PRABHAVATI,False,,0,False,0,False,,,0,,,train_147,PRABHAVATI,-1,1,train_147,0.8571428571428571,high_l2,female,,unknown,unknown,i
train_165_10,train_165_10,data/masac_wav16k_clips/train 3/train_1/audios/train_165_10.wav,0.0,-1.0,SIMPLE,CS,code_switched,"Oh, you mean Hindi regional akhabaar mein, hai na?",SIMPLE,SIMPLE,False,,0,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,4,alternational,L2→L1,train_165,SIMPLE,A,9,train_165,0.9090909090909092,high_l2,female,,unknown,unknown,i
train_102_5,train_102_5,data/masac_wav16k_clips/train 3/train_1/audios/train_102_5.wav,0.0,-1.0,MONISHA,CS,code_switched,"Pata hi nahi chalega Sahil, uspar se maine Janardhan baniyaan ki tag jo nikaal di hai!",MONISHA,MONISHA,True,fillers,4,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_102,MONISHA,-1,16,train_102,0.7142857142857143,high_l2,female,,unknown,unknown,-1
train_139_3,train_139_3,data/masac_wav16k_clips/train 3/train_1/audios/train_139_3.wav,0.0,-1.0,MAYA,EN,monolingual_EN,Thank you.,MAYA,MAYA,False,,0,False,0,False,,,0,,,train_139,MAYA,-1,2,train_139,0.6666666666666666,high_l2,female,,unknown,unknown,i
train_362_1,train_362_1,data/masac_wav16k_clips/train 3/train_1/audios/train_362_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Okay, okay, baba, naaraaj mat ho, mai tumahaare hypnotism ka majaak nahi udaunga, okay?",INDRAVARDHAN,INDRAVARDHAN,True,fillers,2,True,1,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,6,alternational,L2→L1,train_362,INDRAVARDHAN,I,14,train_362,1.0,high_l2,male,,unknown,unknown,-1
train_344_2,train_344_2,data/masac_wav16k_clips/train 3/train_1/audios/train_344_2.wav,0.0,-1.0,SAHIL,CS,code_switched,"Dad, aap doodh peejie. Bagal mein dairy khadi hai, hehe.",SAHIL,SAHIL,True,fillers,1,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_344,SAHIL,I,10,train_344,1.0,high_l2,male,,unknown,unknown,-1
train_203_5,train_203_5,data/masac_wav16k_clips/train 3/train_1/audios/train_203_5.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Hahaha, vo bandalabaaj fekuchand!",INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_203,INDRAVARDHAN,-1,4,train_203,1.0,high_l2,male,,unknown,unknown,-1
train_327_1,train_327_1,data/masac_wav16k_clips/train 3/train_1/audios/train_327_1.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,"Haan, haan! Kesar penda, mahi penda!",INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,True,2,False,,,0,,,train_327,INDRAVARDHAN,-1,6,train_327,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_183_1,train_183_1,data/masac_wav16k_clips/train 3/train_1/audios/train_183_1.wav,0.0,-1.0,MONISHA,HI,monolingual_HI,Jaanti hu mummy ji.,MONISHA,MONISHA,True,fillers,1,False,0,False,,,0,,,train_183,MONISHA,-1,4,train_183,0.6666666666666666,high_l2,female,,unknown,unknown,-1
train_163_4,train_163_4,data/masac_wav16k_clips/train 3/train_1/audios/train_163_4.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,"Aur murder karna itna aasan bhi nai hai, warna mai Rosesh ka nahi kar deta?",INDRAVARDHAN,INDRAVARDHAN,True,fillers,3,False,0,False,,,0,,,train_163,INDRAVARDHAN,I,15,train_163,0.8,high_l2,male,,unknown,unknown,-1
train_100_7,train_100_7,data/masac_wav16k_clips/train 3/train_1/audios/train_100_7.wav,0.0,-1.0,SAHIL,CS,code_switched,"Dad ye ek maha bhayaanak rakshas hai! Ye chocolate nahi hai, daambar hai!",SAHIL,SAHIL,True,fillers,2,True,1,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_100,SAHIL,I,13,train_100,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_266_12,train_266_12,data/masac_wav16k_clips/train 3/train_1/audios/train_266_12.wav,0.0,-1.0,MONISHA,HI,monolingual_HI,Aray haan!,MONISHA,MONISHA,False,,0,False,0,False,,,0,,,train_266,MONISHA,-1,2,train_266,0.6923076923076923,high_l2,female,,unknown,unknown,-1
train_58_2,train_58_2,data/masac_wav16k_clips/train 3/train_1/audios/train_58_2.wav,0.0,-1.0,MONISHA,CS,code_switched,"Haan haan karo karo, thik se pack karo tum to cahate hi ho na ki mein ghar chood ke chaali jayu? Tum bhi to Sarabhai family ki ho na. Rayis khoon aur middle class Monisha Singh. Singh Aluwaliya nahi, Singh Bedi nahi, Singh Bhatti bhi nahi sirf Singh. Phir to surname mein bhi bachat. To bachat karne mein kuch goonah hain kya? Mein saabjiwale se kaha ki ek kilo fhulkopi ki tis rupaya nahi dungi to ho gayi shuru. "" Beta bargain karna humein sobha nahi dete, its so middle class!"" Wo bhi saabziwaale ki saamne! Uske baad wo kya khaas bhao khaata. Pucho daddy se.",MONISHA,MONISHA,True,fillers,6,True,5,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",HI→EN,37,alternational,L1→L2,train_58,MONISHA,I,106,train_58,1.0,high_l2,female,,unknown,unknown,-1
train_259_2,train_259_2,data/masac_wav16k_clips/train 3/train_1/audios/train_259_2.wav,0.0,-1.0,MONISHA,CS,code_switched,Haan! Mummy ji bhi to vahi karti hai!,MONISHA,MONISHA,True,fillers,2,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_259,MONISHA,I,8,train_259,0.6666666666666666,high_l2,female,,unknown,unknown,-1
train_346_0,train_346_0,data/masac_wav16k_clips/train 3/train_1/audios/train_346_0.wav,0.0,-1.0,SAHIL,CS,code_switched,Parso tumne tiffin mein daal roti bheji thi na.,SAHIL,SAHIL,True,fillers,2,False,0,False,HI→EN,HI→EN,1,insertional,L1→L2,train_346,SAHIL,-1,9,train_346,1.0,high_l2,male,,unknown,unknown,-1
train_408_3,train_408_3,data/masac_wav16k_clips/train 3/train_1/audios/train_408_3.wav,0.0,-1.0,MAYA,CS,code_switched,"Haan, you know, jab tum kabhi kabhi ubhaasi leti ho na, bagair muh dhak ke... To bilkul Ajanta Ellora caves ki yaad aati hai! Hai, na Sahil!",MAYA,MAYA,True,fillers,6,True,2,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,10,alternational,L1→L2,train_408,MAYA,I,27,train_408,0.75,high_l2,female,,unknown,unknown,i
train_83_1,train_83_1,data/masac_wav16k_clips/train 3/train_1/audios/train_83_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Aray waah Monisha, iss saal ka best actress ka award tumhi ko milega!",INDRAVARDHAN,INDRAVARDHAN,True,fillers,2,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_83,INDRAVARDHAN,I,13,train_83,1.0,high_l2,male,,unknown,unknown,-1
train_282_1,train_282_1,data/masac_wav16k_clips/train 3/train_1/audios/train_282_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,Shoes honge hi nahi to jogging kaise karunga mai!,INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_282,INDRAVARDHAN,I,9,train_282,0.6,mid_l2,male,,unknown,unknown,-1
train_303_0,train_303_0,data/masac_wav16k_clips/train 3/train_1/audios/train_303_0.wav,0.0,-1.0,BABU,EN,monolingual_EN,Excuse me...,BABU,BABU,False,,0,False,0,False,,,0,,,train_303,BABU,-1,2,train_303,0.8333333333333334,high_l2,male,,unknown,unknown,i
train_325_3,train_325_3,data/masac_wav16k_clips/train 3/train_1/audios/train_325_3.wav,0.0,-1.0,MAYA,CS,code_switched,Apana crystal ball lene jaa rahe hai vo!,MAYA,MAYA,True,fillers,1,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_325,MAYA,I,8,train_325,1.0,high_l2,female,,unknown,unknown,i
train_98_2,train_98_2,data/masac_wav16k_clips/train 3/train_1/audios/train_98_2.wav,0.0,-1.0,SAHIL,CS,code_switched,arey wahan toh rote rote maatam karne ki toh permission thi yahan kya karenge?,SAHIL,SAHIL,True,fillers,5,True,1,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_98,SAHIL,I,14,train_98,1.0,high_l2,male,,unknown,unknown,-1
train_165_2,train_165_2,data/masac_wav16k_clips/train 3/train_1/audios/train_165_2.wav,0.0,-1.0,ROSESH,EN,monolingual_EN,"Please sit, please sit!",ROSESH,ROSESH,False,,0,True,2,False,,,0,,,train_165,ROSESH,-1,4,train_165,0.9090909090909092,high_l2,male,,unknown,unknown,-1
train_143_1,train_143_1,data/masac_wav16k_clips/train 3/train_1/audios/train_143_1.wav,0.0,-1.0,NAGESH,EN,monolingual_EN,Aurat.,NAGESH,NAGESH,False,,0,False,0,False,,,0,,,train_143,NAGESH,-1,1,train_143,0.75,high_l2,male,,unknown,unknown,i
train_8_3,train_8_3,data/masac_wav16k_clips/train 3/train_1/audios/train_8_3.wav,0.0,-1.0,ROSESH,CS,code_switched,"Momma, kisi ne sach hi kaha hai, laughter is the best medicine.",ROSESH,ROSESH,True,fillers,3,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,4,alternational,L2→L1,train_8,ROSESH,A,12,train_8,1.0,high_l2,male,,unknown,unknown,-1
train_106_1,train_106_1,data/masac_wav16k_clips/train 3/train_1/audios/train_106_1.wav,0.0,-1.0,ROSESH,CS,code_switched,"Its so..., I mean, I am proud of you dad. Specially that 'tuch tuch tuch' bit.",ROSESH,ROSESH,False,,0,True,2,False,"EN→HI,HI→EN",EN→HI,2,insertional,L2→L1,train_106,ROSESH,-1,16,train_106,0.8,high_l2,male,,unknown,unknown,-1
train_198_2,train_198_2,data/masac_wav16k_clips/train 3/train_1/audios/train_198_2.wav,0.0,-1.0,SAHIL,CS,code_switched,Arey tum aisa kyu sochti ho? Mom aisa nahi hai!,SAHIL,SAHIL,True,fillers,2,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_198,SAHIL,I,10,train_198,0.75,high_l2,male,,unknown,unknown,-1
train_386_0,train_386_0,data/masac_wav16k_clips/train 3/train_1/audios/train_386_0.wav,0.0,-1.0,MAYA,CS,code_switched,Hello Indravardhan kaise ho tum.,MAYA,MAYA,True,fillers,1,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_386,MAYA,I,5,train_386,1.0,high_l2,female,,unknown,unknown,i
train_43_1,train_43_1,data/masac_wav16k_clips/train 3/train_1/audios/train_43_1.wav,0.0,-1.0,MAYA,EN,monolingual_EN,Bless you darling.,MAYA,MAYA,False,,0,False,0,False,,,0,,,train_43,MAYA,-1,3,train_43,0.8333333333333334,high_l2,female,,unknown,unknown,i
train_242_1,train_242_1,data/masac_wav16k_clips/train 3/train_1/audios/train_242_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,My lord ko ye sab samajh mein ataa hai?,INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_242,INDRAVARDHAN,I,9,train_242,1.0,high_l2,male,,unknown,unknown,-1
train_207_1,train_207_1,data/masac_wav16k_clips/train 3/train_1/audios/train_207_1.wav,0.0,-1.0,SAHIL,HI,monolingual_HI,"Lekin yaha par dekhiye, moonchho vaale Monisha ke saath din gujaarne pad rahe hai.",SAHIL,SAHIL,True,fillers,5,False,0,False,,,0,,,train_207,SAHIL,-1,14,train_207,0.5,mid_l2,male,,unknown,unknown,-1
train_411_2,train_411_2,data/masac_wav16k_clips/train 3/train_1/audios/train_411_2.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,abhishek ko pta hai,INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,,,0,,,train_411,INDRAVARDHAN,-1,4,train_411,0.2,low_l2,male,,unknown,unknown,-1
train_65_2,train_65_2,data/masac_wav16k_clips/train 3/train_1/audios/train_65_2.wav,0.0,-1.0,MONISHA,CS,code_switched,"Haan, vo Pinku hai na, bohot badmaash ho gayi hai aajkal! Aaj to uss kamini ne khaana tak chupa diya! Pinku bahar nikal bathroom se!",MONISHA,MONISHA,True,fillers,2,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",HI→EN,9,alternational,L1→L2,train_65,MONISHA,I,25,train_65,0.75,high_l2,female,,unknown,unknown,-1
train_221_2,train_221_2,data/masac_wav16k_clips/train 3/train_1/audios/train_221_2.wav,0.0,-1.0,ROSESH,CS,code_switched,dad mei lehra raha hun naye natak mei hawa ka role kar raha hun,ROSESH,ROSESH,True,fillers,2,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_221,ROSESH,I,14,train_221,0.75,high_l2,male,,unknown,unknown,-1
train_437_1,train_437_1,data/masac_wav16k_clips/train 3/train_1/audios/train_437_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"And whisky, soda, and ice! Haha!",INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,True,1,False,EN→HI,EN→HI,1,insertional,L2→L1,train_437,INDRAVARDHAN,-1,6,train_437,0.8,high_l2,male,,unknown,unknown,-1
train_167_0,train_167_0,data/masac_wav16k_clips/train 3/train_1/audios/train_167_0.wav,0.0,-1.0,SAHIL,CS,code_switched,"Mom, aap ke paas extra pen hoga?",SAHIL,SAHIL,False,,0,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_167,SAHIL,I,7,train_167,1.0,high_l2,male,,unknown,unknown,-1
train_240_3,train_240_3,data/masac_wav16k_clips/train 3/train_1/audios/train_240_3.wav,0.0,-1.0,MAYA,CS,code_switched,that is horrible middle class rosesh,MAYA,MAYA,False,,0,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_240,MAYA,-1,6,train_240,1.0,high_l2,female,,unknown,unknown,i
train_384_2,train_384_2,data/masac_wav16k_clips/train 3/train_1/audios/train_384_2.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,Tohfa hai tumhaare liye!,INDRAVARDHAN,INDRAVARDHAN,True,fillers,2,False,0,False,,,0,,,train_384,INDRAVARDHAN,-1,4,train_384,0.5,mid_l2,male,,unknown,unknown,-1
train_22_0,train_22_0,data/masac_wav16k_clips/train 3/train_1/audios/train_22_0.wav,0.0,-1.0,MONISHA,CS,code_switched,"Sahil, aaj agar meri jindagi ka aakhiri din hai, to hum ek hi tahali mein khaaenge...",MONISHA,MONISHA,True,fillers,3,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_22,MONISHA,-1,16,train_22,0.5,mid_l2,female,,unknown,unknown,-1
train_223_0,train_223_0,data/masac_wav16k_clips/train 3/train_1/audios/train_223_0.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Mujhe tere ghar mein rahane mein koi aitraaz nahi hai, lekin apana ghar aakhir apana ghar hota hai na!",INDRAVARDHAN,INDRAVARDHAN,True,fillers,4,True,3,False,HI→EN,HI→EN,1,insertional,L1→L2,train_223,INDRAVARDHAN,-1,19,train_223,1.0,high_l2,male,,unknown,unknown,-1
train_216_9,train_216_9,data/masac_wav16k_clips/train 3/train_1/audios/train_216_9.wav,0.0,-1.0,SAHIL,CS,code_switched,Aur dekha! Monishnaath swaami ji! Aap ki agani pariksha na nateeja!,SAHIL,SAHIL,True,connectors,3,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_216,SAHIL,-1,11,train_216,0.5,mid_l2,male,,unknown,unknown,-1
train_119_6,train_119_6,data/masac_wav16k_clips/train 3/train_1/audios/train_119_6.wav,0.0,-1.0,MADHUSUDAN,HI,monolingual_HI,"Hein? Kya bola, kya bola?",MADHUSUDAN,MADHUSUDAN,True,connectors,1,True,2,False,,,0,,,train_119,MADHUSUDAN,-1,5,train_119,0.625,mid_l2,male,,unknown,unknown,-1
train_266_0,train_266_0,data/masac_wav16k_clips/train 3/train_1/audios/train_266_0.wav,0.0,-1.0,MONISHA,CS,code_switched,Sabse jyaada to mai apne aap ko miss kar rahi hu...,MONISHA,MONISHA,True,fillers,2,False,0,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_266,MONISHA,-1,11,train_266,0.6923076923076923,high_l2,female,,unknown,unknown,-1
train_342_4,train_342_4,data/masac_wav16k_clips/train 3/train_1/audios/train_342_4.wav,0.0,-1.0,KOKI,CS,code_switched,"Agar vo iss waqt mere saamne hote, to kahate, ""Don't cry Koki beta!""",KOKI,KOKI,True,fillers,3,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_342,KOKI,"A, I",13,train_342,0.6666666666666666,high_l2,female,,unknown,unknown,-1
train_67_0,train_67_0,data/masac_wav16k_clips/train 3/train_1/audios/train_67_0.wav,0.0,-1.0,ROSESH,CS,code_switched,Jo aapane dad ko likha tha mere Paida hone se pahle!,ROSESH,ROSESH,True,fillers,2,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_67,ROSESH,I,11,train_67,1.0,high_l2,male,,unknown,unknown,-1
train_216_4,train_216_4,data/masac_wav16k_clips/train/train_1/audios/train_216_4.wav,0.0,-1.0,SAHIL,HI,monolingual_HI,Jor se boliye!,SAHIL,SAHIL,False,,0,False,0,False,,,0,,,train_216,SAHIL,-1,3,train_216,0.5,mid_l2,male,,unknown,unknown,-1
train_4_3,train_4_3,data/masac_wav16k_clips/train/train_1/audios/train_4_3.wav,0.0,-1.0,MAYA,CS,code_switched,Padmaavati ka short from to Paddy hona chaahiye... Pappu is just so middle class!,MAYA,MAYA,True,fillers,1,False,0,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_4,MAYA,"I, A",14,train_4,1.0,high_l2,female,,unknown,unknown,i
train_52_4,train_52_4,data/masac_wav16k_clips/train/train_1/audios/train_52_4.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Oh ho, Rosesh, tu kyu aya!",INDRAVARDHAN,INDRAVARDHAN,True,connectors,1,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_52,INDRAVARDHAN,-1,6,train_52,1.0,high_l2,male,,unknown,unknown,-1
train_377_0,train_377_0,data/masac_wav16k_clips/train/train_1/audios/train_377_0.wav,0.0,-1.0,ROSESH,EN,monolingual_EN,Hi everybody!,ROSESH,ROSESH,True,fillers,1,False,0,False,,,0,,,train_377,ROSESH,-1,2,train_377,1.0,high_l2,male,,unknown,unknown,-1
train_332_0,train_332_0,data/masac_wav16k_clips/train/train_1/audios/train_332_0.wav,0.0,-1.0,MONISHA,CS,code_switched,"pta hai, okay. are shalini ke papa hai na, balwinder uncle, unka bada naam hai. bade bade ministers unko jante hai.",MONISHA,MONISHA,True,fillers,1,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,8,alternational,L1→L2,train_332,MONISHA,I,21,train_332,1.0,high_l2,female,,unknown,unknown,-1
train_94_2,train_94_2,data/masac_wav16k_clips/train/train_1/audios/train_94_2.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Mere bedroom mein kyu, tere bedroom mein kyu nahi, part 2!",INDRAVARDHAN,INDRAVARDHAN,True,fillers,3,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,4,alternational,L2→L1,train_94,INDRAVARDHAN,I,11,train_94,1.0,high_l2,male,,unknown,unknown,-1
train_447_5,train_447_5,data/masac_wav16k_clips/train/train_1/audios/train_447_5.wav,0.0,-1.0,SAHIL,HI,monolingual_HI,khaya... nashta.,SAHIL,SAHIL,True,connectors,1,False,0,False,,,0,,,train_447,SAHIL,-1,2,train_447,0.5,mid_l2,male,,unknown,unknown,-1
