,name,Transcript,English Translation,LID_tags,Language,Type of code-switching
1838,train_860_1.wav,Rosesh ko Soniya intelligent nahi lagti?,Rosesh doesn't find Sonia intelligent?,"['HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
1839,train_529_7.wav,"Naturally Monisha, kaccha kela bhi to hazam karna bohot muskil hota hai na! Hahaha!","Naturally Monisha, even raw banana is very difficult to digest. Hahaha!","['EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'OTHER']",CSW,I
1840,train_846_2.wav,Brilliant! Brilliant! Bag uthao! Ye bag lo aur nare lagao!,brilliant! brilliant! Pick up the bag! Take this bag and shout slogans!,"['EN', 'OTHER', 'EN', 'OTHER', 'EN', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
1841,train_706_11.wav,So just relax mom.,So just relax mom.,"['EN', 'EN', 'EN', 'EN', 'OTHER']",EN,-1
1842,train_792_0.wav,Mom aap genie ki dusri aur teesri wish mujhe de dijiye ta ki mein kahoon ki genie aap please iski kavita likhna bandh kar dijiye,"Mother, please give me genie's second and third wish so that I can say that genie, please stop writing this poem.","['EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,I
1843,train_613_1.wav,"Baa, Baa, sign.","Baa, Baa, sign.","['HI', 'OTHER', 'HI', 'OTHER', 'EN', 'OTHER']",CSW,-1
1844,train_557_1.wav,"Mai uss tarah se alag hone ki baat nahi kar rahi hu, mai dimaag ki baat kar rahi hu.","I am not talking about being different in that way, I am talking about the mind.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1
1845,train_844_0.wav,"Tumhari shadi ki deadline me sirf 4 ghante bache hai! Tumhe abhi ke abhi Panwel naka ke babulnath mandir me jana hai, or wahan tumhe apni life partner aaj raat 12 baje se pehle mil jaegi.","There are only 4 hours left for your wedding deadline! You have to go to Babulnath temple of Panwel Naka right now, or you will meet your life partner before 12 o'clock tonight.","['HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,I
1846,train_512_1.wav,la la la la la la la,la la la la la la la,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1
1847,train_801_0.wav,mom usne meri brand new coyote ki tail light todd di. i am not going to leave this...,Mom gave us my brand new coyote tail light. I am not going to leave this...,"['HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER']",CSW,"I, A"
1848,train_844_1.wav,"Haila, meri dost shalini ka farmhouse bhi wahan mandir ke paas hai","Hila, my friend Shalini's farmhouse is also there near the temple.","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,I
1849,train_862_2.wav,haan haan lekin woh umra mein thode bade nhi hai tere liye?,Yes yes but isn't he a little old for you?,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
1850,train_827_2.wav,let me see. let me see . let me see. sadmei ki wajah se madness achanak aap time aur space ki samaj kho chuki hai dekhiye sahil mujhe kuch ho raha hai sahil sahil! mujhe jeena hai! monisha ko bhul jao sahil! sahil! sahiil!,"let me see. let me see. let me see. Madness suddenly appears from the face of sadness. You have lost the society of time and space. Look, I am moving towards the shore! I have to live! Forget Monisha, Sahil! Sahil! Sahiil!","['EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,I
1851,train_801_1.wav,aaah aah momma momma!,aaah aah momma momma!,"['EN', 'HI', 'EN', 'EN', 'OTHER']",CSW,-1
1852,train_512_0.wav,"momma help me, momma help me!","momma help me, momma help me!","['EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",EN,-1
1853,train_557_0.wav,"Come on Monisha, ab tumhe ye nahi pata ki mard aur aurat kis tarah se alag hote hai?","Come on Monisha, now don't you know how men and women are different?","['EN', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,A
1854,train_562_9.wav,"Aa gayi vo.. Continue.. Aur suno, blood cancer hi bolna, esophagus vo nahi samajh paaegi!","She has come.. Continue.. And listen, just talk about blood cancer, esophagus, she will not be able to understand!","['HI', 'HI', 'HI', 'OTHER', 'EN', 'OTHER', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
1855,train_792_1.wav,"Momma, aap batiyein na bathroom ke saath koi word ryme kar rahein hain kya?","Mom, are you making any rhymes with bathroom?","['EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
1856,train_613_0.wav,"Pair daaba, bade ghaar ke beti, tera haat chala!","Press your feet, daughter of a big house, move your hand!","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
1857,train_706_10.wav,Ek bhi nahi! Uska mobile phone bhi mere hi paas hai.,Not even one! I also have his mobile phone.,"['HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
1858,train_656_0.wav,"Indu..., tumane Rosesh ko dekha hai?","Indu..., have you seen Rosesh?","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
1859,train_749_2.wav,"Wahi to puuch ke laya hoon. Aur me TT se saaf saabdo mein collar pakadke poocha - TT ke bacche, mein ye blanket le jayoonga to wo bola bhaisaab le jao. Aise koi khasiyat nahi hain. Problem kya hain/","Where did you reach? And I asked TT wearing a collar in the clean clouds - TT children, I will go with this blanket and he said, go with Bhaisaab. There is no such specialty. What is the problem/","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', '/EN']",CSW,I
1860,train_860_0.wav,"See, maine kya kaha tha, Soniya intelligent hai, aur tum ho ke...","See, what did I say, Sonia is intelligent, and you are...","['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I
1861,train_529_6.wav,To Kaccha Kela?,So raw banana?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1
1862,train_825_0.wav,"Mom! Aap of all people, ab iss andhavishwaas bhari baaton pe vishwaas karengi aab!?","Mother! You of all people, will you believe in these superstitious things now!?","['EN', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
1863,train_803_3.wav,"Aur suno, maine Maya ko bilkul nahi bataya hai ki parso tujhe ek special party mein invitation hai, female partner ke saath.","And listen, I have not told Maya at all that you are invited to a special party the day after tomorrow, with a female partner.","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
1864,train_555_2.wav,"And mind you! Rosesh mind you! Agar tumne mom ko kuch bhi bataya na, to tumhaari vo cabret dancer ki aatma ke saath saath tumhaari aatma ko bhi bhatka dunga mai.","And mind you! Rosesh mind you! If you didn't tell your mother even a little, that cabret dancer's soul would have haunted your soul along with it.","['EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,"A, I"
1865,train_510_2.wav,its neat and clean maya,its neat and clean maya,"['EN', 'EN', 'EN', 'EN', 'HI']",CSW,-1
1866,train_573_1.wav,Bacchon ko tumne blouses diye? Wo kaise dikenge blouses mein/,Did you give blouses to the children? How will they look in blouses?,"['HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', '/HI']",CSW,I
1867,train_471_6.wav,Namaste!,hello!,"['HI', 'OTHER']",HI,-1
1868,train_536_1.wav,Ek do aur gaane gaao na...,Sing one or two more songs...,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1
1869,train_654_2.wav,"Shi! Indravardhan, patni ne dhamkaaya aur aap dar gaye!","Correct! Indravardhan, wife threatened and you got scared!","['EN', 'OTHER', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
1870,train_611_2.wav,"Kya bravo, ye koi jaadoo hai. Aray, aisa jaadoo to mere vo Raju bhai Patel Porbandar vaale har saal karate hai mele mein!","What a bravo, this is magic. Hey, my Raju Bhai Patel from Porbandar does such magic every year in the fair!","['HI', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
1871,train_838_5.wav,Aur ek daag bhi laga hai.,And there is a stain also.,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
1872,train_790_3.wav,"Grrrrrrr, grrrrrr.","Grrrrrrr, grrrrrr.","['EN', 'OTHER', 'EN', 'OTHER']",EN,-1
1873,train_672_1.wav,kyun?,Why?,"['HI', 'OTHER']",HI,-1
1874,train_805_5.wav,"Monisha, usane Sarita ko sophisticated bhikaran banaya tha. Not, ""Ae mai!"", type ki down market bhikaran.","Monisha, she had made Sarita a sophisticated Bhikaran. Not, ""Aye May!"", type down market bhikaran.","['HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'OTHER', 'OTHER', 'HI', 'OTHER', 'OTHER', 'OTHER', 'EN', 'HI', 'EN', 'EN', 'HI', 'OTHER']",CSW,I
1875,train_647_8.wav,"12, jab dono suiya milake ek ho jaati hai.","12, jab dono suiya milake ek ho jaati hai.","['EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1
1876,train_637_1.wav,"mujhe yaad hai, yaad hai, yaad hai, yaad hai, yaad hai","I remember, remember, remember, remember, remember","['HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI']",HI,-1
1877,train_886_3.wav,"Oh please Monisha! Gareeb bachchon mein baat dena, for God's sake!","Oh please Monisha! Distribute among poor children, for God's sake!","['EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'OTHER']",CSW,I
1878,train_477_0.wav,"Mujhe to lagata hai, hume Rosesh ko khud jaa kar ke poochna lena chaahiye ki tumhe neend kaise aa gayi.",I think we should go and ask Rosesh himself how he fell asleep.,"['HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
1879,train_497_5.wav,"Calm down…calm down. Dekho Jugalkishore, mere shakal bhalehi tumhaare wo Chandarani se milti ho lekin baaki kucch nahi milti.","Calm down…calm down. Look Jugalkishore, even though my face resembles yours, it does not match anything else.","['EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
1880,train_669_2.wav,"Indu, doodh peeya tumne!?","Indu, did you drink milk!?","['HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
1881,train_694_2.wav,"Vo jo parathe khaae na, ek tel ki factory, dusara mirchi ka khet, I am just...","Those who eat parathas, one is an oil factory, the other is a chilli field, I am just...","['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",CSW,"I, A"
1882,train_674_7.wav,Ho gaya?,Done?,"['HI', 'HI', 'OTHER']",HI,-1
1883,train_715_3.wav,Usaki girlfriend hai.,He has a girlfriend.,"['HI', 'EN', 'HI', 'OTHER']",CSW,I
1884,train_568_2.wav,"Sahil Delhi shift ho jaaega, Monisha ke saath! Monisha ke gharvaalon ke kareeb! Roj roj un logon ka aana jaana hoga! Monisha to khaana bnaaegi nahi, isliye roj leke aaenge vo log, chhole bhature, lassi, sarson da saag, vinegar wale onions...","Sahil will shift to Delhi, with Monisha! Monisha's close friends! Every day one person's life will be lost! Monisha doesn't want to cook food, so she will eat it daily, chhole bhature, lassi, sarson da saag, vinegar wale onions...","['HI', 'EN', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'OTHER']",CSW,I
1885,train_706_9.wav,Dad ke paas paise kitane the?,How much money did dad have?,"['EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,I
1886,train_652_4.wav,Tu chup kar! Aur Monisha ko ground floor bhej!,You shut up! And send Monisha to the ground floor!,"['HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
1887,train_733_0.wav,iss Kahavat se pehle kabhi kabhi lagana bhul gayi kabhi kabhi honesty is the best policy magar kabhi kabhi kisika dil rakhne ke liye jhut bolna padta hai kyun monisha ka dil rakhne ke liye jhut nahi bolte hum,"From this proverb, it is a mistake to say never before, sometimes honesty is the best policy, but sometimes we have to speak falsely to keep Kisika's heart, why we should not speak falsely to keep Monisha's heart.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN']",CSW,A
1888,train_597_0.wav,Acha now cut it out huh Indravardhan. Rosesh sweety Tumhi nikalo na Sara kachra bahar,Acha now cut it out huh Indravardhan. Rosesh sweety take out all the trash from you,"['HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI']",CSW,I
1889,train_777_10.wav,"Ahaha! Oh Kapti kumaari, ab aise mat bataao jaise tumhe pata hi nahi hai.","Ahaha! Oh hypocritical miss, don't tell me now as if you don't know.","['EN', 'OTHER', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1
1890,train_884_1.wav,walnut brownie bhi,Walnut Brownies too,"['EN', 'EN', 'HI']",CSW,I
1891,train_551_6.wav,Mera bahanoi Dushyant!,My brother-in-law Dushyant!,"['HI', 'HI', 'HI', 'OTHER']",HI,-1
1892,train_475_2.wav,Monisha confession beta koi aisa sach jo humei pata na ho,Monisha Confession Beta Some truth that we don't know,"['EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN']",CSW,I
1893,train_608_3.wav,Ye baba hai ya hotel ka menu padh rahi ho tum?,Is this Baba or are you reading the hotel menu?,"['HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I
1894,train_488_2.wav,Kitne besharam hai ye!,How shameless he is!,"['HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1
1895,train_696_0.wav,"Vo apana istree vaala hai na Radheshyam, usse mujhe 60 rupaye lene the. To 60 rupaye ke badle usne mujhe ye machali de di.","He is my wife Radheshyam, I had to take 60 rupees from him. So in exchange of 60 rupees he gave me this fish.","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,-1
1896,train_717_1.wav,Sahil Mummy ji naraz ho gai,Sahil mom got angry,"['HI', 'HI', 'HI', 'HI', 'EN', 'HI']",CSW,-1
1897,train_879_1.wav,ye aap kya kr rahi hai bhabi?,"What are you doing, sister-in-law?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
1898,train_615_2.wav,"Haan kyuki srif Tommy rakhne se kitna middle class lagta hain na! Aur waise bhi ye to big budget kutta hain aur ajkal to fashion hain mother in law ki big budget filmon ke title ke neeche tagline - Haramzaada the Rasle, Mein tera khoon pee jayoongi - the thirsty, KHooni Sasuma - The monster","Yes, just because you have Tommy you look so middle class! And by the way, she is a big budget dog and nowadays a fashion mother in law. The tagline of the title of the big budget film - Haramzaada the Rasle, my blood will pee jayoongi - the thirsty, Khooni Sasuma - The monster.","['HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'EN', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'OTHER', 'EN', 'EN']",CSW,I
1899,train_509_7.wav,"Agar dad mujhe mil jaae, to mai unse kahunga ki simple sadhi cotton ki saadi pehen kar jaae, alright.","If I meet dad, I will tell him to wear a simple cotton saree, okay.","['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'OTHER']",CSW,I
1900,train_752_1.wav,Anderi jagah mein kaid... humaare ghar ka bathroom!?,Captured in the inner space… the bathroom of our house!?,"['HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,I
1901,train_509_3.wav,Saadi pehen ke neeche chala gaya vo!,He went under the saree!,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
1902,train_864_0.wav,boliye na dadi ji aapka iss mamle mein kya Kahana hai Monisha Sahil to Pichhle 30 Dinon Se khana kha kar so jata hai na indravadan Pichhle 30 Sal se yah kam Karte a raha hai,"Tell me, grandma, what do you have to say about this matter? Monisha and Sahil have been sleeping after eating for the last 30 days, Indravadan has been doing this work for the last 30 years.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI']",CSW,-1
1903,train_633_1.wav,Plan B. Mujhe Kisi Tarah pest control Shuru Hone se pahle hi us ghar mein ghus Na Hoga,Plan B. There's no way I'd be able to get into that house before pest control started.,"['EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI']",CSW,I
1904,train_514_2.wav,Hmm!?,Hmm!?,"['HI', 'OTHER']",HI,-1
1905,train_551_2.wav,Neeche humaare ghar ke liye ambulance aa kar khadi hai...,An ambulance is waiting downstairs from our house...,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
1906,train_842_3.wav,"Haan, vo mujhe pata hai. Mai pooch rahi thi ki aur du?","Yes, I know that. I was asking should I give more?","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
1907,train_818_4.wav,Meri hobby hai kavita likhana!,My hobby is writing poetry!,"['HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
1908,train_769_3.wav,Mai kaun thi!? Kaun thi mai!?,Who was I!? Who was I!?,"['HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
1909,train_532_1.wav,mein Kuchh Nahin piyunga Mein Jara jaldi mein hun,"I won't drink anything, I'm in a hurry.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1
1910,train_577_1.wav,"Haan, to?","Haan, to?","['HI', 'OTHER', 'EN', 'OTHER']",CSW,-1
1911,train_588_3.wav,World's best wife!?,World's best wife!?,"['EN', 'EN', 'EN', 'OTHER']",EN,-1
1912,train_652_0.wav,"Waise to mai koi bhi role kar sakati hu, gaana bhi bohot achchha gaati hu, sunaau?","Well, I can do any role, I also sing very well, can I tell you?","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'OTHER']",CSW,I
1913,train_689_3.wav,nahin maya. ho sakta hai ki hawa mein koi virus chal raha ho.agar iske khaane se yeh haal hona tha to monisha ki awaz bhi baith jaati na,"No Maya. It is possible that some virus is circulating in the air. If this condition were to occur due to consumption of it, then even Monisha's voice would have stopped.","['HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN']",CSW,I
1914,train_674_3.wav,Momma...,Mom...,"['EN', 'OTHER']",EN,-1
1915,train_617_0.wav,madhusudhan bhai aap yahan kyun aye hai,Madhusudhan Bhai why have you come here,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1
1916,train_866_2.wav,Mafia gang.,Mafia gang.,"['EN', 'EN', 'OTHER']",EN,-1
1917,train_497_1.wav,Hai na….Chandarani?,Isn't it...Chandarani?,"['HI', 'HI', 'OTHER']",HI,-1
1918,train_553_0.wav,subplot. Or natak ke pnt kya honge,Subplot. And what will be the pant of the drama,"['EN', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI']",CSW,I
1919,train_840_1.wav,Oh my God! I'm sure usne Delhi mein bangla select kar liya hoga! Pehele ye bataao tumne kuch socha ki nahi use rokne ke liye?,"Oh my God! I am sure he must have selected a bungalow in Delhi! First tell me, did you think of anything to stop him?","['EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
1920,train_805_1.wav,"Aur Sarita aunty to apane khud ke ghar mein, sab ke paas ja ja kar ke kaha rahi thi, ""Excuse me, can I have 1 rupee please"". She was looking gorgeous, bhikaari nahi, Momma.","And Sarita aunty said to everyone in her own house, ""Excuse me, can I have 1 rupee please."" She was looking gorgeous, not a beggar, Momma.","['HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'OTHER', 'EN', 'OTHER']",CSW,"I, A"
